timestamp,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c,volume,complete
2017-10-04T21:00:00Z,1.2702246913,1.2705645096,1.2698055659,1.2703409709,1.2703416240,1.2706814423,1.2699224986,1.2704579035,9256647.3667328637,1
2017-10-04T22:00:00Z,1.2703439927,1.2704933961,1.2698983423,1.2700118482,1.2704548817,1.2706042850,1.2700092312,1.2701227371,9978105.1038205195,1
2017-10-04T23:00:00Z,1.2700154689,1.2709454425,1.2699610330,1.2707331665,1.2701191163,1.2710490898,1.2700646804,1.2708368139,11989792.8018073738,1
2017-10-05T00:00:00Z,1.2707353736,1.2711101331,1.2701952550,1.2705261912,1.2708346068,1.2712093664,1.2702944882,1.2706254244,8114568.4817164270,1
2017-10-05T01:00:00Z,1.2705238969,1.2717983359,1.2703759904,1.2714582736,1.2706277187,1.2719021577,1.2704798122,1.2715620953,13399096.8619126137,1
2017-10-05T02:00:00Z,1.2714598963,1.2718509249,1.2713149616,1.2713288417,1.2715604726,1.2719515012,1.2714155379,1.2714294180,5019578.8449959233,1
2017-10-05T03:00:00Z,1.2713283172,1.2719597393,1.2712503564,1.2718721252,1.2714299425,1.2720613646,1.2713519817,1.2719737505,12417157.9223712813,1
2017-10-05T04:00:00Z,1.2718688433,1.2726668531,1.2718100467,1.2725553534,1.2719770324,1.2727750421,1.2719182357,1.2726635424,10011976.6375945993,1
2017-10-05T05:00:00Z,1.2725562955,1.2727817485,1.2722931635,1.2725730565,1.2726626003,1.2728880533,1.2723994682,1.2726793613,6548062.7339820061,1
2017-10-05T06:00:00Z,1.2725727491,1.2725845070,1.2723358527,1.2723547356,1.2726796688,1.2726914267,1.2724427724,1.2724616553,11479602.4294374194,1
2017-10-05T07:00:00Z,1.2723581272,1.2725804791,1.2720072860,1.2720187894,1.2724582637,1.2726806155,1.2721074224,1.2721189259,11119863.1587227099,1
2017-10-05T08:00:00Z,1.2720171826,1.2725398552,1.2715320347,1.2717597270,1.2721205328,1.2726432054,1.2716353848,1.2718630772,10290103.5674699768,1
2017-10-05T09:00:00Z,1.2717545422,1.2721568741,1.2712634542,1.2716707093,1.2718682621,1.2722705939,1.2713771741,1.2717844291,12110545.8785981275,1
2017-10-05T10:00:00Z,1.2716744848,1.2722394852,1.2711216697,1.2716668366,1.2717806536,1.2723456541,1.2712278386,1.2717730054,9918113.8683160041,1
2017-10-05T11:00:00Z,1.2716617930,1.2718186278,1.2712102912,1.2713285684,1.2717780490,1.2719348839,1.2713265472,1.2714448245,12265312.3219070565,1
2017-10-05T12:00:00Z,1.2713353695,1.2719097036,1.2710222321,1.2715239417,1.2714380234,1.2720123575,1.2711248860,1.2716265957,6389001.5363314813,1
2017-10-05T13:00:00Z,1.2715241474,1.2717782220,1.2712028665,1.2716940908,1.2716263900,1.2718804646,1.2713051091,1.2717963334,10803055.9541946929,1
2017-10-05T14:00:00Z,1.2716878146,1.2720895840,1.2715829541,1.2720386372,1.2718026096,1.2722043790,1.2716977490,1.2721534321,6946878.7432200052,1
2017-10-05T15:00:00Z,1.2720392186,1.2721508261,1.2716251996,1.2719579846,1.2721528507,1.2722644582,1.2717388317,1.2720716167,9399964.9199585654,1
2017-10-05T16:00:00Z,1.2719607517,1.2725579851,1.2719161785,1.2725128675,1.2720688496,1.2726660830,1.2720242764,1.2726209654,5389737.8800455546,1
2017-10-05T17:00:00Z,1.2725142865,1.2727282159,1.2724942741,1.2727198451,1.2726195464,1.2728334758,1.2725995340,1.2728251050,5670865.8227635818,1
2017-10-05T18:00:00Z,1.2727182672,1.2730806590,1.2719457942,1.2724973783,1.2728266829,1.2731890747,1.2720542099,1.2726057940,9607394.1735750027,1
2017-10-05T19:00:00Z,1.2724958206,1.2726979764,1.2719809538,1.2721756690,1.2726073517,1.2728095075,1.2720924849,1.2722872001,10035076.6211617533,1
2017-10-05T20:00:00Z,1.2721724491,1.2723986929,1.2718530572,1.2721825003,1.2722904199,1.2725166637,1.2719710281,1.2723004712,7929088.1461463738,1
2017-10-05T21:00:00Z,1.2721870586,1.2723973821,1.2721485223,1.2723914761,1.2722959129,1.2725062364,1.2722573766,1.2725003304,12197210.8726534639,1
2017-10-05T22:00:00Z,1.2723909051,1.2725717725,1.2721488187,1.2723870572,1.2725009014,1.2726817689,1.2722588151,1.2724970536,10109136.6028718501,1
2017-10-05T23:00:00Z,1.2723854509,1.2724846466,1.2710372599,1.2716081228,1.2724986599,1.2725978557,1.2711504689,1.2717213318,9207096.2393084243,1
2017-10-06T00:00:00Z,1.2716143667,1.2717140656,1.2713445398,1.2714048691,1.2717150879,1.2718147868,1.2714452609,1.2715055903,6398303.3857642375,1
2017-10-06T01:00:00Z,1.2713983730,1.2714454539,1.2713973446,1.2714440242,1.2715120864,1.2715591673,1.2715110580,1.2715577376,7082384.2659086166,1
2017-10-06T02:00:00Z,1.2714413316,1.2714667679,1.2709568753,1.2709618134,1.2715604301,1.2715858664,1.2710759738,1.2710809119,11709336.4025503062,1
2017-10-06T03:00:00Z,1.2709649077,1.2711544049,1.2699897190,1.2702396949,1.2710778176,1.2712673148,1.2701026288,1.2703526047,9480093.3094321936,1
2017-10-06T04:00:00Z,1.2702474460,1.2704830203,1.2698500307,1.2699711011,1.2703448535,1.2705804278,1.2699474382,1.2700685087,15207987.3938098196,1
2017-10-06T05:00:00Z,1.2699630443,1.2704211803,1.2699037844,1.2703896311,1.2700765655,1.2705347015,1.2700173056,1.2705031523,6623818.3025656426,1
2017-10-06T06:00:00Z,1.2703946497,1.2706024963,1.2703375701,1.2705072608,1.2704981338,1.2707059803,1.2704410541,1.2706107449,13237964.6879310422,1
2017-10-06T07:00:00Z,1.2705061981,1.2706460914,1.2698756076,1.2700371307,1.2706118077,1.2707517009,1.2699812172,1.2701427402,9203031.9292338900,1
2017-10-06T08:00:00Z,1.2700378836,1.2707376060,1.2689456805,1.2692177581,1.2701419873,1.2708417097,1.2690497841,1.2693218617,5536410.5984171750,1
2017-10-06T09:00:00Z,1.2692186368,1.2692615934,1.2687854362,1.2688047332,1.2693209830,1.2693639396,1.2688877824,1.2689070794,11656275.5857895985,1
2017-10-06T10:00:00Z,1.2688022804,1.2688081586,1.2679512723,1.2679599052,1.2689095321,1.2689154103,1.2680585240,1.2680671569,7492576.9900284316,1
2017-10-06T11:00:00Z,1.2679578369,1.2699231246,1.2676626547,1.2689650277,1.2680692252,1.2700345130,1.2677740431,1.2690764161,6214372.5686071301,1
2017-10-06T12:00:00Z,1.2689652160,1.2692464037,1.2688296173,1.2692140017,1.2690762278,1.2693574155,1.2689406290,1.2693250135,12960737.4453181922,1
2017-10-06T13:00:00Z,1.2692133658,1.2693519468,1.2690437397,1.2692589449,1.2693256494,1.2694642304,1.2691560233,1.2693712284,6084864.7935841279,1
2017-10-06T14:00:00Z,1.2692620490,1.2696627321,1.2687674629,1.2688515667,1.2693681243,1.2697688074,1.2688735383,1.2689576420,9117324.1840443350,1
2017-10-06T15:00:00Z,1.2688519918,1.2692234178,1.2682550315,1.2686975833,1.2689572169,1.2693286429,1.2683602565,1.2688028083,6572356.4693704043,1
2017-10-06T16:00:00Z,1.2686949098,1.2689710138,1.2680569317,1.2687646687,1.2688054818,1.2690815859,1.2681675037,1.2688752407,6381640.0199195612,1
2017-10-06T17:00:00Z,1.2687612365,1.2689745801,1.2687498317,1.2689596008,1.2688786730,1.2690920166,1.2688672682,1.2690770373,10931842.5933909677,1
2017-10-06T18:00:00Z,1.2689598848,1.2696372221,1.2683072165,1.2690245227,1.2690767533,1.2697540906,1.2684240850,1.2691413912,6270312.5492535625,1
2017-10-06T19:00:00Z,1.2690271421,1.2696753206,1.2689977873,1.2696743346,1.2691387719,1.2697869505,1.2691094171,1.2697859645,8494957.9649130106,1
2017-10-06T20:00:00Z,1.2696713316,1.2701158235,1.2695271947,1.2698024335,1.2697889675,1.2702334595,1.2696448306,1.2699200695,6734444.3725494593,1
2017-10-06T21:00:00Z,1.2698037597,1.2701030990,1.2681504639,1.2683314413,1.2699187433,1.2702180827,1.2682654476,1.2684464249,7889244.4403030332,1
2017-10-06T22:00:00Z,1.2683324291,1.2686394042,1.2674079108,1.2683518662,1.2684454371,1.2687524122,1.2675209188,1.2684648742,9213415.3321716338,1
2017-10-06T23:00:00Z,1.2683480596,1.2683660685,1.2683277259,1.2683437037,1.2684686809,1.2684866899,1.2684483472,1.2684643250,10529523.5188565273,1
2017-10-09T00:00:00Z,1.2683470946,1.2688213621,1.2683267257,1.2687946818,1.2684609341,1.2689352015,1.2684405651,1.2689085212,4783639.1170240445,1
2017-10-09T01:00:00Z,1.2687921587,1.2688056558,1.2684383209,1.2684391392,1.2689110443,1.2689245414,1.2685572065,1.2685580248,10895576.8312254231,1
2017-10-09T02:00:00Z,1.2684403397,1.2687444661,1.2683904861,1.2686968399,1.2685568243,1.2688609506,1.2685069706,1.2688133244,5020206.4019734766,1
2017-10-09T03:00:00Z,1.2686914689,1.2695553952,1.2676944148,1.2681020470,1.2688186954,1.2696826218,1.2678216414,1.2682292736,11155636.6063237712,1
2017-10-09T04:00:00Z,1.2681055735,1.2690764498,1.2677258243,1.2685966834,1.2682257470,1.2691966233,1.2678459978,1.2687168569,9211070.8001909349,1
2017-10-09T05:00:00Z,1.2685998647,1.2688361858,1.2684627352,1.2687921547,1.2687136755,1.2689499967,1.2685765461,1.2689059656,6659092.2878924469,1
2017-10-09T06:00:00Z,1.2687880430,1.2690495045,1.2672988359,1.2676239010,1.2689100773,1.2691715387,1.2674208702,1.2677459353,11071268.0647164583,1
2017-10-09T07:00:00Z,1.2676208760,1.2678586534,1.2675285627,1.2677535329,1.2677489603,1.2679867377,1.2676566470,1.2678816172,5590581.5085630966,1
2017-10-09T08:00:00Z,1.2677521467,1.2689670933,1.2676077698,1.2682902714,1.2678830033,1.2690979500,1.2677386265,1.2684211280,4028401.0977686383,1
2017-10-09T09:00:00Z,1.2682949629,1.2693093856,1.2680603082,1.2690579661,1.2684164366,1.2694308593,1.2681817820,1.2691794398,11011370.3113350663,1
2017-10-09T10:00:00Z,1.2690531416,1.2691173241,1.2684347782,1.2685171855,1.2691842644,1.2692484469,1.2685659010,1.2686483083,11228848.3382061291,1
2017-10-09T11:00:00Z,1.2685211754,1.2685619399,1.2675619440,1.2675778528,1.2686443184,1.2686850829,1.2676850870,1.2677009958,9299150.8270095084,1
2017-10-09T12:00:00Z,1.2675786193,1.2680222973,1.2673783931,1.2678371523,1.2677002293,1.2681439073,1.2675000031,1.2679587622,10746660.9982571397,1
2017-10-09T13:00:00Z,1.2678336409,1.2679446881,1.2670409216,1.2679057993,1.2679622736,1.2680733208,1.2671695544,1.2680344320,10868227.1231729072,1
2017-10-09T14:00:00Z,1.2679089584,1.2681050775,1.2667478256,1.2670298937,1.2680312729,1.2682273920,1.2668701401,1.2671522082,12014623.1054524761,1
2017-10-09T15:00:00Z,1.2670314553,1.2671294669,1.2668707619,1.2669028943,1.2671506467,1.2672486583,1.2669899533,1.2670220857,5792948.3227376919,1
2017-10-09T16:00:00Z,1.2668970593,1.2671170714,1.2668371818,1.2670912758,1.2670279207,1.2672479328,1.2669680433,1.2672221372,4190559.5523566818,1
2017-10-09T17:00:00Z,1.2670974142,1.2673183346,1.2670972424,1.2672886951,1.2672159988,1.2674369192,1.2672158271,1.2674072797,8857149.6914205067,1
2017-10-09T18:00:00Z,1.2672872665,1.2680756579,1.2672685024,1.2680231210,1.2674087083,1.2681970997,1.2673899442,1.2681445628,4358574.1097522434,1
2017-10-09T19:00:00Z,1.2680289854,1.2687726874,1.2669321941,1.2677285476,1.2681386984,1.2688824004,1.2670419071,1.2678382606,9764822.6961524785,1
2017-10-09T20:00:00Z,1.2677259380,1.2680780720,1.2662136786,1.2665323476,1.2678408701,1.2681930041,1.2663286107,1.2666472797,9953907.3798567075,1
2017-10-09T21:00:00Z,1.2665334087,1.2670337940,1.2661455842,1.2668797380,1.2666462187,1.2671466040,1.2662583943,1.2669925481,6583214.0818926981,1
2017-10-09T22:00:00Z,1.2668740455,1.2671958324,1.2659101604,1.2668062907,1.2669982406,1.2673200276,1.2660343556,1.2669304859,8266558.4062482715,1
2017-10-09T23:00:00Z,1.2668131255,1.2669302868,1.2665523416,1.2665741723,1.2669236511,1.2670408124,1.2666628671,1.2666846979,9118457.0126391053,1
2017-10-10T00:00:00Z,1.2665728989,1.2665905178,1.2664752648,1.2665686299,1.2666859714,1.2667035904,1.2665883374,1.2666817024,12066807.8004389238,1
2017-10-10T01:00:00Z,1.2665611574,1.2665781593,1.2664431837,1.2665710037,1.2666891749,1.2667061768,1.2665712012,1.2666990212,10933412.8058965337,1
2017-10-10T02:00:00Z,1.2665742537,1.2678342847,1.2663132634,1.2678119888,1.2666957713,1.2679558024,1.2664347810,1.2679335064,8745301.7903244086,1
2017-10-10T03:00:00Z,1.2678100146,1.2678620211,1.2669769640,1.2670176910,1.2679354806,1.2679874872,1.2671024300,1.2671431570,9197856.5441400632,1
2017-10-10T04:00:00Z,1.2670172541,1.2673819461,1.2665322223,1.2667052804,1.2671435940,1.2675082860,1.2666585622,1.2668316203,6569125.7891453924,1
2017-10-10T05:00:00Z,1.2667072301,1.2668605731,1.2660954953,1.2661609328,1.2668296707,1.2669830138,1.2662179360,1.2662833735,8120931.8663856955,1
2017-10-10T06:00:00Z,1.2661633102,1.2667810759,1.2661135447,1.2663398919,1.2662809961,1.2668987618,1.2662312306,1.2664575778,5966554.5451487917,1
2017-10-10T07:00:00Z,1.2663347086,1.2677862394,1.2662199666,1.2676161704,1.2664627611,1.2679142920,1.2663480192,1.2677442229,4385023.6574003669,1
2017-10-10T08:00:00Z,1.2676179983,1.2677835268,1.2673644714,1.2674137733,1.2677423950,1.2679079236,1.2674888682,1.2675381701,7660037.5453003263,1
2017-10-10T09:00:00Z,1.2674187836,1.2676312668,1.2663669213,1.2667612712,1.2675331598,1.2677456430,1.2664812975,1.2668756474,8085547.1784929736,1
2017-10-10T10:00:00Z,1.2667585476,1.2667686662,1.2662039887,1.2662179625,1.2668783710,1.2668884897,1.2663238121,1.2663377860,4953407.7341593681,1
2017-10-10T11:00:00Z,1.2662177834,1.2662182370,1.2660818124,1.2661039126,1.2663379652,1.2663384188,1.2662019941,1.2662240944,5614978.9143485995,1
2017-10-10T12:00:00Z,1.2661062259,1.2666993741,1.2659944694,1.2663422001,1.2662217811,1.2668149294,1.2661100247,1.2664577553,8536120.9180385079,1
2017-10-10T13:00:00Z,1.2663397389,1.2663470553,1.2654540221,1.2654615268,1.2664602165,1.2664675329,1.2655744998,1.2655820045,11877984.5556958076,1
2017-10-10T14:00:00Z,1.2654636227,1.2663652094,1.2639937357,1.2648465712,1.2655799086,1.2664814953,1.2641100216,1.2649628571,7582343.3047454236,1
2017-10-10T15:00:00Z,1.2648476904,1.2649347489,1.2647219328,1.2648049470,1.2649617379,1.2650487964,1.2648359803,1.2649189945,8595501.0344519950,1
2017-10-10T16:00:00Z,1.2648061014,1.2654517625,1.2647084996,1.2653260249,1.2649178402,1.2655635014,1.2648202385,1.2654377637,4636235.3200531900,1
2017-10-10T17:00:00Z,1.2653221684,1.2662296303,1.2642915385,1.2651917295,1.2654416202,1.2663490822,1.2644109903,1.2653111814,7012058.6039369479,1
2017-10-10T18:00:00Z,1.2651936024,1.2661551931,1.2650051138,1.2655165346,1.2653093086,1.2662708993,1.2651208200,1.2656322408,11214921.1297520846,1
2017-10-10T19:00:00Z,1.2655107101,1.2655716439,1.2649662009,1.2649995094,1.2656380653,1.2656989991,1.2650935560,1.2651268645,11464521.8749678340,1
2017-10-10T20:00:00Z,1.2650015667,1.2650392182,1.2634153572,1.2634178736,1.2651248071,1.2651624586,1.2635385976,1.2635411140,12091650.0346792229,1
2017-10-10T21:00:00Z,1.2634174687,1.2634808168,1.2629083845,1.2634282723,1.2635415189,1.2636048671,1.2630324348,1.2635523225,9461175.2362377718,1
2017-10-10T22:00:00Z,1.2634248814,1.2647047023,1.2625099149,1.2627561748,1.2635557134,1.2648355343,1.2626407469,1.2628870068,9268646.9907478020,1
2017-10-10T23:00:00Z,1.2627575384,1.2634994902,1.2625278976,1.2633180651,1.2628856432,1.2636275949,1.2626560024,1.2634461699,6458031.1861011619,1
2017-10-11T00:00:00Z,1.2633191269,1.2634331874,1.2632796554,1.2632821900,1.2634451080,1.2635591685,1.2634056365,1.2634081711,4990117.4645613125,1
2017-10-11T01:00:00Z,1.2632823827,1.2640137973,1.2623355331,1.2626001059,1.2634079783,1.2641393929,1.2624611287,1.2627257015,5970324.7120450856,1
2017-10-11T02:00:00Z,1.2625935512,1.2625974742,1.2617062859,1.2619542858,1.2627322562,1.2627361791,1.2618449908,1.2620929908,5836503.5674880985,1
2017-10-11T03:00:00Z,1.2619606686,1.2621515141,1.2618010837,1.2620029704,1.2620866079,1.2622774534,1.2619270230,1.2621289097,7667641.6056179926,1
2017-10-11T04:00:00Z,1.2619997503,1.2622527216,1.2617311411,1.2619508007,1.2621321298,1.2623851010,1.2618635206,1.2620831802,6238923.4759953823,1
2017-10-11T05:00:00Z,1.2619567862,1.2619968351,1.2616523135,1.2617664501,1.2620771947,1.2621172437,1.2617727220,1.2618868586,8621434.2126712855,1
2017-10-11T06:00:00Z,1.2617651802,1.2619110090,1.2609095932,1.2611281151,1.2618881284,1.2620339573,1.2610325414,1.2612510634,4104807.8633729112,1
2017-10-11T07:00:00Z,1.2611246759,1.2618129322,1.2609209276,1.2617339536,1.2612545026,1.2619427590,1.2610507543,1.2618637803,7113882.4464806151,1
2017-10-11T08:00:00Z,1.2617394895,1.2620774179,1.2616874612,1.2619653221,1.2618582444,1.2621961728,1.2618062161,1.2620840770,6802940.4665821362,1
2017-10-11T09:00:00Z,1.2619637985,1.2628230884,1.2618104665,1.2624804160,1.2620856007,1.2629448906,1.2619322687,1.2626022182,8932848.4936883878,1
2017-10-11T10:00:00Z,1.2624761531,1.2630758160,1.2618086433,1.2619214399,1.2626064810,1.2632061439,1.2619389712,1.2620517678,6348558.8566501141,1
2017-10-11T11:00:00Z,1.2619254703,1.2620309061,1.2614973412,1.2615780889,1.2620477373,1.2621531731,1.2616196082,1.2617003559,8628705.2065101210,1
2017-10-11T12:00:00Z,1.2615800768,1.2618393959,1.2606942389,1.2608623592,1.2616983680,1.2619576872,1.2608125302,1.2609806504,8117261.0137932394,1
2017-10-11T13:00:00Z,1.2608625901,1.2619819564,1.2604461275,1.2615918632,1.2609804196,1.2620997859,1.2605639569,1.2617096927,7778814.5752437534,1
2017-10-11T14:00:00Z,1.2615897919,1.2623869907,1.2613080113,1.2619848415,1.2617117640,1.2625089628,1.2614299835,1.2621068136,7503975.9710575361,1
2017-10-11T15:00:00Z,1.2619855353,1.2625005323,1.2617780758,1.2623172667,1.2621061197,1.2626211167,1.2618986602,1.2624378512,5037783.0438999534,1
2017-10-11T16:00:00Z,1.2623143636,1.2636267076,1.2616280426,1.2628389526,1.2624407543,1.2637530983,1.2617544334,1.2629653433,6963965.5971625997,1
2017-10-11T17:00:00Z,1.2628373193,1.2630392366,1.2627656025,1.2630130702,1.2629669766,1.2631688938,1.2628952598,1.2631427274,7598979.6442574784,1
2017-10-11T18:00:00Z,1.2630204789,1.2645390832,1.2630087782,1.2644555751,1.2631353187,1.2646539229,1.2631236179,1.2645704148,9663769.8543562293,1
2017-10-11T19:00:00Z,1.2644543166,1.2647050824,1.2643588256,1.2646710884,1.2645716732,1.2648224390,1.2644761821,1.2647884450,4422734.2577760061,1
2017-10-11T20:00:00Z,1.2646728898,1.2652808816,1.2641077164,1.2652064703,1.2647866436,1.2653946353,1.2642214701,1.2653202240,8755539.8229722828,1
2017-10-11T21:00:00Z,1.2652059605,1.2662610229,1.2652036465,1.2662594642,1.2653207338,1.2663757962,1.2653184198,1.2663742376,7612801.4996437673,1
2017-10-11T22:00:00Z,1.2662605325,1.2663928952,1.2662223349,1.2663713195,1.2663731692,1.2665055319,1.2663349716,1.2664839562,11667468.5128027108,1
2017-10-11T23:00:00Z,1.2663706362,1.2668140378,1.2658986775,1.2667363255,1.2664846395,1.2669280412,1.2660126809,1.2668503289,7856725.1481220713,1
2017-10-12T00:00:00Z,1.2667300613,1.2671399061,1.2660256965,1.2662947084,1.2668565930,1.2672664378,1.2661522282,1.2664212401,9949082.7163621336,1
2017-10-12T01:00:00Z,1.2662986056,1.2663180918,1.2659324309,1.2661144830,1.2664173428,1.2664368290,1.2660511681,1.2662332201,5306592.4290977642,1
2017-10-12T02:00:00Z,1.2661064009,1.2671579087,1.2653243513,1.2671522699,1.2662413022,1.2672928100,1.2654592526,1.2672871711,9926299.6798274461,1
2017-10-12T03:00:00Z,1.2671615990,1.2680250621,1.2671568339,1.2680014421,1.2672778420,1.2681413051,1.2672730769,1.2681176850,5327719.6296054414,1
2017-10-12T04:00:00Z,1.2679990785,1.2683142879,1.2678333627,1.2680349853,1.2681200486,1.2684352581,1.2679543329,1.2681559554,8237736.2583513213,1
2017-10-12T05:00:00Z,1.2680352553,1.2700138491,1.2674893613,1.2693488439,1.2681556854,1.2701342793,1.2676097915,1.2694692740,5131755.0191950249,1
2017-10-12T06:00:00Z,1.2693476662,1.2702440169,1.2693475237,1.2701001391,1.2694704517,1.2703668025,1.2694703092,1.2702229246,5117233.9544442482,1
2017-10-12T07:00:00Z,1.2700945807,1.2706121952,1.2698069089,1.2703757682,1.2702284830,1.2707460975,1.2699408112,1.2705096706,3891637.0446163598,1
2017-10-12T08:00:00Z,1.2703789644,1.2704864864,1.2700489948,1.2703438252,1.2705064743,1.2706139963,1.2701765048,1.2704713351,10359411.7838159017,1
2017-10-12T09:00:00Z,1.2703452901,1.2711939401,1.2702129647,1.2710324931,1.2704698702,1.2713185202,1.2703375449,1.2711570732,5751630.7386187064,1
2017-10-12T10:00:00Z,1.2710281997,1.2712431546,1.2710261347,1.2711250805,1.2711613667,1.2713763216,1.2711593017,1.2712582475,5381874.5209569447,1
2017-10-12T11:00:00Z,1.2711295931,1.2720312335,1.2708649161,1.2717703661,1.2712537349,1.2721553753,1.2709890579,1.2718945079,9213840.9477090426,1
2017-10-12T12:00:00Z,1.2717722133,1.2719437338,1.2715693849,1.2719235820,1.2718926608,1.2720641813,1.2716898324,1.2720440294,4940002.3151584994,1
2017-10-12T13:00:00Z,1.2719231319,1.2719695254,1.2714812167,1.2715224132,1.2720444795,1.2720908731,1.2716025643,1.2716437609,12288694.6395202726,1
2017-10-12T14:00:00Z,1.2715170884,1.2717626491,1.2710248540,1.2713314547,1.2716490857,1.2718946465,1.2711568513,1.2714634521,5938648.0813951315,1
2017-10-12T15:00:00Z,1.2713356275,1.2716872776,1.2711689184,1.2716529472,1.2714592792,1.2718109293,1.2712925701,1.2717765989,9543075.4675370008,1
2017-10-12T16:00:00Z,1.2716527845,1.2720420972,1.2715763599,1.2716165988,1.2717767616,1.2721660743,1.2717003370,1.2717405759,10125019.4390653968,1
2017-10-12T17:00:00Z,1.2716099115,1.2716926055,1.2709127241,1.2711165157,1.2717472632,1.2718299572,1.2710500758,1.2712538675,8798196.8019190598,1
2017-10-12T18:00:00Z,1.2711234737,1.2714262024,1.2710476591,1.2711614829,1.2712469095,1.2715496382,1.2711710948,1.2712849187,10929119.7082576994,1
2017-10-12T19:00:00Z,1.2711593261,1.2713823557,1.2703097420,1.2704977376,1.2712870755,1.2715101051,1.2704374914,1.2706254870,4196369.5660304055,1
2017-10-12T20:00:00Z,1.2704992614,1.2705699415,1.2703235610,1.2703302239,1.2706239632,1.2706946432,1.2704482627,1.2704549256,4292780.3192870943,1
2017-10-12T21:00:00Z,1.2703320014,1.2704203220,1.2696187132,1.2696749646,1.2704531481,1.2705414686,1.2697398599,1.2697961112,10541866.7730674613,1
2017-10-12T22:00:00Z,1.2696708045,1.2700855951,1.2696059827,1.2698629215,1.2698002712,1.2702150618,1.2697354494,1.2699923882,5962453.1892736880,1
2017-10-12T23:00:00Z,1.2698665971,1.2699763423,1.2698324529,1.2698770698,1.2699887125,1.2700984577,1.2699545683,1.2699991852,5509938.4831057070,1
2017-10-13T00:00:00Z,1.2698771187,1.2700738081,1.2698062199,1.2700527079,1.2699991363,1.2701958257,1.2699282375,1.2701747254,9763716.3978407141,1
2017-10-13T01:00:00Z,1.2700526336,1.2701728227,1.2697133633,1.2698995884,1.2701747997,1.2702949888,1.2698355294,1.2700217545,11953157.8027679212,1
2017-10-13T02:00:00Z,1.2699030007,1.2699957824,1.2695941323,1.2696950417,1.2700183423,1.2701111240,1.2697094738,1.2698103832,10241257.4432801791,1
2017-10-13T03:00:00Z,1.2696952597,1.2701741032,1.2688630847,1.2692992100,1.2698101652,1.2702890087,1.2689779901,1.2694141155,4794005.4755434580,1
2017-10-13T04:00:00Z,1.2692966580,1.2695462023,1.2689973321,1.2694098974,1.2694166675,1.2696662118,1.2691173416,1.2695299069,7393993.2215080429,1
2017-10-13T05:00:00Z,1.2694106091,1.2698096308,1.2693685259,1.2695305671,1.2695291953,1.2699282170,1.2694871120,1.2696491533,5218725.3911719806,1
2017-10-13T06:00:00Z,1.2695299933,1.2704508042,1.2694103253,1.2695499601,1.2696497270,1.2705705378,1.2695300590,1.2696696938,4558026.7736406904,1
2017-10-13T07:00:00Z,1.2695512200,1.2696199702,1.2686401022,1.2688394687,1.2696684339,1.2697371841,1.2687573161,1.2689566826,11975405.0478468034,1
2017-10-13T08:00:00Z,1.2688407091,1.2689924305,1.2682663431,1.2683118717,1.2689554422,1.2691071636,1.2683810762,1.2684266048,7307257.5741084442,1
2017-10-13T09:00:00Z,1.2683117301,1.2684379645,1.2672150691,1.2679704232,1.2684267463,1.2685529807,1.2673300853,1.2680854394,4815153.7332998822,1
2017-10-13T10:00:00Z,1.2679734271,1.2682696095,1.2678116257,1.2682623048,1.2680824355,1.2683786178,1.2679206340,1.2683713132,9656452.7155866679,1
2017-10-13T11:00:00Z,1.2682599537,1.2686544322,1.2673281486,1.2682268973,1.2683736643,1.2687681428,1.2674418592,1.2683406080,8831367.8395427708,1
2017-10-13T12:00:00Z,1.2682299225,1.2691893324,1.2680940831,1.2686407435,1.2683375829,1.2692969927,1.2682017435,1.2687484038,11605260.3498534132,1
2017-10-13T13:00:00Z,1.2686357855,1.2689504920,1.2679410490,1.2682665784,1.2687533618,1.2690680682,1.2680586253,1.2683841546,4525596.0613664743,1
2017-10-13T14:00:00Z,1.2682708910,1.2683007773,1.2679244215,1.2679379753,1.2683798420,1.2684097282,1.2680333724,1.2680469262,12321340.0227405820,1
2017-10-13T15:00:00Z,1.2679384999,1.2681334000,1.2674131714,1.2676460297,1.2680464016,1.2682413017,1.2675210731,1.2677539314,5075651.7260663267,1
2017-10-13T16:00:00Z,1.2676448500,1.2690316718,1.2675432120,1.2689083525,1.2677551111,1.2691419329,1.2676534731,1.2690186137,5780576.7318576379,1
2017-10-13T17:00:00Z,1.2689152124,1.2692286835,1.2688018351,1.2691107971,1.2690117538,1.2693252249,1.2688983764,1.2692073385,13962750.6993080843,1
2017-10-13T18:00:00Z,1.2691103645,1.2691533351,1.2689477366,1.2690003157,1.2692077711,1.2692507416,1.2690451432,1.2690977223,13046224.4149079379,1
2017-10-13T19:00:00Z,1.2690005835,1.2692112076,1.2686147658,1.2688217547,1.2690974545,1.2693080785,1.2687116367,1.2689186257,10943650.8272708580,1
2017-10-13T20:00:00Z,1.2688190562,1.2697816563,1.2683581546,1.2697030979,1.2689213242,1.2698839244,1.2684604226,1.2698053659,5484571.6793620773,1
2017-10-13T21:00:00Z,1.2697018218,1.2702838228,1.2696743197,1.2702699197,1.2698066420,1.2703886430,1.2697791399,1.2703747399,11418095.0633434318,1
2017-10-13T22:00:00Z,1.2702655215,1.2702661975,1.2695283361,1.2695292081,1.2703791382,1.2703798142,1.2696419528,1.2696428248,10529897.2772505917,1
